t_dat,customer_id,article_id,price
2020-07-13,U00349,1000070,78.84
2020-12-28,U00285,1000157,45.88
2020-08-14,U00025,1000083,79.18
2020-05-06,U00007,1000079,34.59
2020-06-16,U00387,1000113,36.95
2020-01-19,U00230,1000078,77.19
2020-04-07,U00400,1000129,80.69
2020-01-14,U00066,1000062,85.56
2020-06-09,U00409,1000103,87.33
2020-03-28,U00324,1000047,77.42
2020-06-23,U00148,1000013,15.19
2020-11-11,U00309,1000155,37.62
2020-01-01,U00355,1000172,45.0
2020-03-04,U00089,1000038,32.65
2020-08-14,U00493,1000122,70.23
2020-08-10,U00205,1000034,76.8
2020-10-03,U00199,1000007,14.74
2020-03-09,U00363,1000025,13.68
2020-09-27,U00489,1000064,55.14
2020-09-21,U00198,1000015,5.58
2020-09-01,U00055,1000121,60.35
2020-07-16,U00364,1000126,98.21
2020-03-07,U00447,1000020,21.25
2020-10-12,U00227,1000003,92.51
2020-05-15,U00069,1000183,43.4
2020-05-28,U00084,1000163,81.33
2020-02-05,U00373,1000028,91.44
2020-01-07,U00270,1000064,26.51
2020-08-11,U00116,1000110,37.5
2020-10-24,U00197,1000192,55.04
2020-08-18,U00179,1000162,20.87
2020-05-17,U00089,1000079,17.02
2020-11-18,U00355,1000192,26.86
2020-06-09,U00185,1000192,97.12
2020-05-02,U00016,1000173,93.79
2020-05-10,U00334,1000094,31.81
2020-08-11,U00378,1000037,86.77
2020-02-04,U00071,1000049,19.49
2020-12-15,U00146,1000197,55.5
2020-12-24,U00251,1000174,93.37
2020-12-27,U00043,1000115,46.21
2020-07-25,U00105,1000062,67.46
2020-11-21,U00347,1000190,20.64
2020-03-01,U00098,1000142,55.66
2020-11-06,U00419,1000018,89.39
2020-06-23,U00006,1000167,56.03
2020-02-20,U00401,1000099,95.46
2020-01-09,U00168,1000182,64.72
2020-01-13,U00311,1000058,35.55
2020-09-17,U00424,1000037,30.08
2020-04-11,U00434,1000058,87.82
2020-01-02,U00439,1000179,79.06
2020-12-04,U00263,1000017,72.22
2020-07-15,U00242,1000129,31.94
2020-02-27,U00217,1000088,97.96
2020-05-09,U00130,1000171,94.82
2020-05-09,U00218,1000013,82.63
2020-04-27,U00273,1000092,69.71
2020-08-20,U00317,1000055,47.33
2020-09-04,U00007,1000164,69.51
2020-12-22,U00164,1000061,65.5
2020-02-05,U00274,1000116,95.27
2020-09-22,U00130,1000137,74.12
2020-10-19,U00296,1000108,97.89
2020-09-17,U00397,1000039,88.17
2020-12-20,U00031,1000078,98.36
2020-06-16,U00296,1000179,17.49
2020-08-04,U00140,1000115,69.02
2020-05-13,U00119,1000009,81.16
2020-12-20,U00276,1000191,95.57
2020-12-09,U00089,1000068,17.43
2020-04-27,U00285,1000166,26.28
2020-08-06,U00266,1000060,27.4
2020-02-05,U00499,1000028,97.62
2020-11-18,U00255,1000007,41.84
2020-03-19,U00107,1000044,53.61
2020-09-02,U00364,1000147,57.36
2020-04-06,U00074,1000031,9.21
2020-02-01,U00094,1000058,21.52
2020-01-01,U00032,1000177,54.07
2020-08-14,U00194,1000029,9.26
2020-01-17,U00430,1000161,61.11
2020-09-26,U00346,1000123,72.2
2020-02-01,U00280,1000021,81.88
2020-04-12,U00196,1000023,32.14
2020-12-08,U00459,1000141,32.2
2020-06-21,U00124,1000164,93.68
2020-10-17,U00386,1000012,78.9
2020-05-14,U00400,1000192,77.04
2020-09-21,U00070,1000049,34.6
2020-07-28,U00301,1000080,83.21
2020-02-02,U00001,1000050,73.93
2020-01-15,U00427,1000192,43.0
2020-03-01,U00189,1000071,93.69
2020-12-19,U00194,1000112,83.4
2020-06-01,U00462,1000176,9.33
2020-07-22,U00199,1000108,30.26
2020-02-01,U00463,1000165,41.94
2020-06-10,U00444,1000022,71.64
2020-12-27,U00456,1000057,97.76
2020-01-26,U00228,1000138,35.45
2020-07-20,U00418,1000151,30.27
2020-10-16,U00021,1000133,62.83
2020-06-25,U00287,1000194,23.3
2020-07-18,U00103,1000075,57.07
2020-07-18,U00371,1000145,58.07
2020-07-06,U00198,1000155,48.16
2020-01-17,U00119,1000138,45.74
2020-09-17,U00459,1000162,58.18
2020-08-17,U00349,1000169,65.24
2020-10-03,U00186,1000007,39.87
2020-10-14,U00092,1000092,47.63
2020-02-19,U00232,1000096,7.2
2020-10-08,U00064,1000005,93.67
2020-03-14,U00451,1000179,76.82
2020-06-15,U00434,1000161,54.07
2020-09-27,U00446,1000047,40.73
2020-05-03,U00283,1000001,76.54
2020-10-12,U00478,1000035,93.43
2020-08-12,U00171,1000130,34.55
2020-02-15,U00249,1000116,32.33
2020-02-22,U00382,1000035,50.9
2020-07-20,U00094,1000019,14.08
2020-11-26,U00427,1000165,56.83
2020-05-03,U00311,1000182,60.67
2020-03-14,U00136,1000045,20.3
2020-10-16,U00171,1000131,60.24
2020-08-02,U00415,1000181,87.87
2020-05-24,U00374,1000093,30.04
2020-03-04,U00421,1000141,37.58
2020-05-12,U00248,1000011,34.98
2020-09-05,U00001,1000147,18.3
2020-06-16,U00425,1000000,71.77
2020-01-24,U00025,1000016,64.42
2020-04-23,U00460,1000087,43.54
2020-01-15,U00087,1000054,82.76
2020-05-28,U00442,1000120,98.24
2020-09-06,U00470,1000143,62.44
2020-12-26,U00143,1000001,10.49
2020-08-17,U00333,1000132,22.18
2020-12-09,U00367,1000115,27.59
2020-03-14,U00037,1000099,93.51
2020-09-26,U00395,1000095,5.59
2020-02-02,U00402,1000089,93.64
2020-11-23,U00385,1000015,13.6
2020-10-12,U00499,1000000,62.38
2020-08-26,U00055,1000168,13.1
2020-03-14,U00041,1000191,87.73
2020-12-12,U00116,1000112,10.0
2020-10-05,U00102,1000011,8.09
2020-02-26,U00220,1000151,34.51
2020-01-01,U00489,1000123,29.1
2020-12-27,U00334,1000022,87.46
2020-10-26,U00159,1000143,71.87
2020-12-10,U00116,1000165,18.24
2020-10-17,U00239,1000105,60.75
2020-10-07,U00442,1000105,37.39
2020-10-09,U00142,1000120,77.0
2020-07-27,U00375,1000022,95.18
2020-12-17,U00473,1000036,96.88
2020-04-26,U00159,1000137,12.77
2020-12-25,U00036,1000009,29.23
2020-01-05,U00180,1000198,57.78
2020-10-13,U00113,1000175,22.22
2020-08-10,U00109,1000186,38.83
2020-05-17,U00391,1000061,36.72
2020-03-14,U00271,1000015,43.13
2020-05-18,U00222,1000009,75.06
2020-08-07,U00301,1000140,25.59
2020-12-09,U00456,1000076,92.51
2020-09-07,U00280,1000077,95.96
2020-06-26,U00116,1000097,91.59
2020-11-28,U00152,1000103,91.01
2020-09-02,U00169,1000085,9.99
2020-08-09,U00360,1000012,41.99
2020-08-20,U00171,1000090,12.53
2020-07-06,U00105,1000144,22.18
2020-01-20,U00017,1000138,93.07
2020-06-04,U00021,1000126,64.12
2020-05-24,U00014,1000170,98.07
2020-02-08,U00051,1000021,98.7
2020-08-25,U00259,1000099,13.91
2020-11-01,U00072,1000084,80.71
2020-12-15,U00349,1000099,10.07
2020-12-06,U00086,1000162,7.24
2020-12-20,U00189,1000059,34.62
2020-05-23,U00481,1000021,69.16
2020-01-03,U00341,1000034,22.13
2020-06-26,U00406,1000144,38.59
2020-01-01,U00080,1000106,76.4
2020-12-02,U00040,1000081,15.43
2020-04-28,U00368,1000046,90.21
2020-06-26,U00335,1000175,69.52
2020-05-15,U00324,1000158,36.94
2020-08-10,U00022,1000126,14.39
2020-08-23,U00097,1000033,48.59
2020-09-02,U00476,1000090,71.58
2020-10-22,U00187,1000164,7.64
2020-04-22,U00384,1000016,9.53
2020-07-10,U00490,1000173,63.47
2020-05-25,U00369,1000003,24.11
2020-10-04,U00001,1000071,37.73
2020-01-07,U00219,1000011,52.61
2020-12-25,U00145,1000016,11.77
2020-05-21,U00314,1000024,94.81
2020-11-11,U00450,1000157,62.96
2020-03-18,U00183,1000088,76.44
2020-04-12,U00351,1000145,37.0
2020-01-12,U00198,1000018,8.13
2020-07-16,U00291,1000147,6.23
2020-01-13,U00292,1000109,93.63
2020-09-02,U00037,1000139,41.36
2020-08-16,U00134,1000011,78.16
2020-04-16,U00256,1000068,70.27
2020-03-23,U00455,1000055,67.25
2020-10-28,U00147,1000078,59.62
2020-06-28,U00115,1000005,5.26
2020-08-15,U00193,1000194,84.72
2020-03-11,U00167,1000002,25.49
2020-11-12,U00424,1000002,11.85
2020-04-13,U00160,1000065,17.22
2020-07-06,U00146,1000027,48.18
2020-05-06,U00298,1000015,64.01
2020-11-19,U00359,1000199,19.05
2020-04-10,U00169,1000024,11.56
2020-12-26,U00016,1000146,8.74
2020-07-27,U00346,1000011,38.48
2020-01-21,U00391,1000138,57.24
2020-07-17,U00129,1000062,6.31
2020-02-03,U00196,1000100,46.74
2020-03-20,U00474,1000001,31.47
2020-11-11,U00490,1000116,36.4
2020-10-18,U00404,1000139,47.41
2020-10-28,U00095,1000022,21.07
2020-12-19,U00394,1000108,34.3
2020-07-02,U00118,1000061,44.39
2020-03-26,U00004,1000177,18.3
2020-06-12,U00266,1000047,12.31
2020-08-15,U00455,1000006,70.32
2020-03-01,U00464,1000113,15.77
2020-06-27,U00082,1000057,72.09
2020-09-01,U00092,1000048,45.56
2020-03-04,U00331,1000155,73.2
2020-03-03,U00180,1000134,78.85
2020-09-19,U00465,1000125,72.94
2020-11-12,U00289,1000024,45.77
2020-02-17,U00223,1000054,55.34
2020-06-18,U00281,1000020,73.65
2020-06-19,U00383,1000118,69.89
2020-08-06,U00360,1000176,13.85
2020-09-17,U00022,1000181,9.73
2020-06-08,U00245,1000136,76.97
2020-12-20,U00439,1000055,11.31
2020-07-20,U00482,1000039,52.8
2020-10-16,U00460,1000044,80.55
2020-05-11,U00492,1000079,86.43
2020-11-04,U00263,1000035,20.8
2020-08-06,U00000,1000013,21.7
2020-04-20,U00150,1000137,16.98
2020-04-05,U00339,1000039,10.56
2020-02-09,U00142,1000124,97.82
2020-11-07,U00374,1000033,91.91
2020-09-24,U00056,1000016,44.62
2020-06-19,U00308,1000181,23.45
2020-01-22,U00064,1000188,63.97
2020-01-05,U00018,1000162,24.54
2020-01-09,U00479,1000182,70.41
2020-04-28,U00067,1000033,72.39
2020-08-12,U00435,1000032,70.37
2020-02-08,U00190,1000183,23.23
2020-03-17,U00047,1000106,36.53
2020-01-14,U00129,1000101,23.52
2020-11-27,U00029,1000088,72.23
2020-10-08,U00478,1000112,47.95
2020-06-13,U00462,1000149,14.02
2020-09-08,U00067,1000196,11.68
2020-01-21,U00082,1000153,13.43
2020-11-27,U00351,1000190,11.96
2020-05-13,U00442,1000155,8.84
2020-03-19,U00383,1000135,25.51
2020-01-09,U00126,1000189,55.87
2020-05-03,U00317,1000099,41.84
2020-03-19,U00041,1000051,93.26
2020-07-16,U00007,1000128,10.25
2020-07-18,U00453,1000094,96.07
2020-07-27,U00496,1000100,48.29
2020-01-13,U00119,1000179,42.04
2020-03-03,U00292,1000131,80.59
2020-06-12,U00030,1000077,59.63
2020-05-10,U00335,1000009,46.45
2020-07-13,U00100,1000175,33.78
2020-04-23,U00115,1000145,44.18
2020-01-10,U00331,1000154,40.43
2020-08-07,U00066,1000043,41.22
2020-07-27,U00060,1000022,32.78
2020-03-09,U00110,1000105,67.55
2020-12-11,U00481,1000167,57.15
2020-06-09,U00344,1000038,14.53
2020-09-28,U00262,1000162,88.31
2020-01-18,U00376,1000126,94.22
2020-10-22,U00316,1000025,74.55
2020-07-05,U00327,1000061,73.09
2020-12-03,U00336,1000153,58.66
2020-07-09,U00112,1000051,57.61
2020-04-05,U00368,1000072,94.04
2020-03-12,U00341,1000014,39.28
2020-04-08,U00125,1000066,94.23
2020-01-26,U00353,1000061,12.29
2020-12-27,U00187,1000171,54.73
2020-07-01,U00191,1000184,30.11
2020-08-25,U00372,1000099,91.12
2020-10-22,U00137,1000127,36.1
2020-08-13,U00300,1000182,89.12
2020-05-24,U00395,1000162,36.54
2020-04-12,U00495,1000061,46.04
2020-10-16,U00438,1000069,41.94
2020-12-20,U00397,1000128,40.94
2020-02-14,U00106,1000071,16.89
2020-03-11,U00146,1000094,7.08
2020-12-01,U00293,1000085,91.98
2020-10-10,U00260,1000022,81.59
2020-03-25,U00204,1000152,18.4
2020-06-19,U00195,1000101,33.4
2020-08-06,U00057,1000061,6.27
2020-05-05,U00122,1000094,78.03
2020-10-04,U00136,1000046,41.17
2020-05-02,U00341,1000067,66.16
2020-10-07,U00126,1000040,93.45
2020-02-10,U00397,1000081,88.3
2020-04-23,U00414,1000014,47.56
2020-07-08,U00336,1000197,48.04
2020-02-22,U00462,1000004,7.82
2020-11-22,U00374,1000031,51.59
2020-09-27,U00182,1000042,18.36
2020-02-03,U00188,1000186,56.6
2020-02-18,U00143,1000081,19.7
2020-06-27,U00496,1000168,31.26
2020-03-14,U00455,1000129,79.97
2020-05-09,U00432,1000174,66.15
2020-11-16,U00024,1000028,51.74
2020-11-06,U00445,1000165,92.77
2020-11-01,U00354,1000135,43.63
2020-06-24,U00420,1000037,25.92
2020-08-15,U00231,1000033,59.27
2020-07-22,U00165,1000104,22.7
2020-08-01,U00057,1000071,90.64
2020-11-27,U00023,1000195,64.15
2020-06-27,U00078,1000112,92.65
2020-02-01,U00474,1000094,35.6
2020-09-22,U00023,1000009,7.38
2020-03-16,U00438,1000174,21.75
2020-03-03,U00158,1000047,35.06
2020-11-28,U00484,1000049,16.27
2020-01-20,U00154,1000058,95.96
2020-12-26,U00063,1000196,91.34
2020-07-17,U00412,1000160,70.25
2020-08-06,U00465,1000008,23.66
2020-04-13,U00318,1000088,38.0
2020-03-17,U00397,1000100,21.54
2020-12-01,U00307,1000165,22.53
2020-12-21,U00438,1000124,78.7
2020-06-05,U00368,1000095,95.84
2020-06-27,U00457,1000168,69.19
2020-04-05,U00086,1000038,65.15
2020-08-08,U00358,1000157,22.87
2020-09-20,U00311,1000044,5.13
2020-06-28,U00242,1000176,70.19
2020-04-26,U00181,1000057,17.15
2020-07-14,U00044,1000129,37.9
2020-01-16,U00203,1000023,90.3
2020-09-15,U00023,1000130,22.62
2020-10-16,U00403,1000030,76.86
2020-03-27,U00437,1000051,40.83
2020-02-01,U00251,1000031,19.66
2020-02-12,U00330,1000141,25.89
2020-09-22,U00286,1000161,95.42
2020-12-03,U00493,1000126,67.62
2020-11-14,U00472,1000181,76.63
2020-09-28,U00132,1000199,42.84
2020-04-11,U00226,1000192,29.69
2020-03-07,U00496,1000055,97.32
2020-03-05,U00487,1000041,91.45
2020-09-01,U00324,1000027,75.91
2020-05-09,U00078,1000088,57.66
2020-11-28,U00379,1000144,19.5
2020-11-22,U00323,1000047,21.79
2020-06-13,U00029,1000096,22.21
2020-10-11,U00108,1000095,66.67
2020-07-08,U00426,1000162,79.29
2020-08-28,U00408,1000062,11.27
2020-11-04,U00272,1000014,30.53
2020-11-26,U00251,1000070,14.83
2020-04-01,U00248,1000171,34.63
2020-09-10,U00395,1000031,66.4
2020-06-05,U00006,1000168,11.74
2020-07-06,U00205,1000169,10.39
2020-05-22,U00204,1000058,58.67
2020-12-16,U00336,1000093,41.29
2020-06-24,U00141,1000121,9.23
2020-06-09,U00291,1000018,80.13
2020-11-22,U00034,1000094,13.13
2020-12-09,U00036,1000019,58.23
2020-11-11,U00168,1000109,30.53
2020-10-22,U00046,1000147,72.76
2020-10-07,U00302,1000082,47.38
2020-08-12,U00412,1000047,10.66
2020-01-26,U00070,1000004,28.84
2020-07-06,U00341,1000003,11.69
2020-11-16,U00049,1000034,73.52
2020-02-05,U00157,1000018,93.44
2020-10-08,U00384,1000183,45.42
2020-10-13,U00236,1000136,58.25
2020-08-13,U00018,1000144,94.76
2020-08-07,U00037,1000042,45.08
2020-08-08,U00040,1000154,97.6
2020-03-05,U00224,1000166,41.6
2020-01-15,U00491,1000086,70.37
2020-09-18,U00318,1000121,65.98
2020-07-12,U00121,1000163,92.98
2020-11-22,U00292,1000178,70.14
2020-04-04,U00308,1000023,64.22
2020-07-11,U00158,1000048,7.9
2020-09-22,U00371,1000148,64.87
2020-03-08,U00063,1000037,9.29
2020-02-19,U00035,1000090,84.16
2020-06-16,U00413,1000096,30.6
2020-05-19,U00327,1000116,80.16
2020-05-16,U00003,1000182,9.69
2020-03-14,U00495,1000143,48.64
2020-05-10,U00278,1000170,76.68
2020-08-13,U00152,1000146,47.1
2020-08-10,U00453,1000022,44.46
2020-04-13,U00455,1000088,45.1
2020-01-09,U00439,1000084,8.1
2020-07-08,U00180,1000080,70.71
2020-08-07,U00019,1000150,74.48
2020-05-19,U00218,1000157,22.53
2020-08-15,U00040,1000028,87.98
2020-10-21,U00183,1000035,58.52
2020-07-08,U00164,1000052,9.66
2020-06-19,U00238,1000184,5.75
2020-06-12,U00056,1000041,54.73
2020-08-14,U00345,1000052,45.1
2020-04-03,U00436,1000080,62.72
2020-09-20,U00435,1000143,84.01
2020-06-20,U00201,1000089,91.72
2020-07-22,U00222,1000063,33.06
2020-06-25,U00134,1000074,75.06
2020-05-23,U00131,1000018,79.42
2020-05-20,U00062,1000101,58.52
2020-10-19,U00125,1000192,62.1
2020-12-28,U00132,1000070,59.36
2020-05-08,U00294,1000069,87.44
2020-05-01,U00269,1000194,68.55
2020-11-23,U00287,1000043,18.73
2020-01-19,U00168,1000128,44.49
2020-10-24,U00244,1000185,92.91
2020-10-22,U00418,1000136,65.4
2020-09-19,U00439,1000069,14.38
2020-03-04,U00495,1000002,98.78
2020-10-15,U00066,1000015,69.98
2020-02-28,U00245,1000194,9.08
2020-06-10,U00460,1000132,37.69
2020-05-21,U00363,1000105,39.83
2020-08-26,U00299,1000033,85.76
2020-03-02,U00125,1000002,9.03
2020-05-19,U00221,1000077,40.86
2020-02-05,U00370,1000156,26.0
2020-01-27,U00014,1000036,89.34
2020-06-04,U00069,1000199,15.79
2020-12-28,U00236,1000085,85.7
2020-06-17,U00361,1000152,41.81
2020-06-19,U00172,1000160,68.69
2020-08-01,U00284,1000110,96.26
2020-02-19,U00312,1000055,93.77
2020-05-23,U00184,1000141,33.04
2020-05-23,U00167,1000101,41.46
2020-02-03,U00114,1000138,56.77
2020-01-07,U00151,1000046,22.91
2020-07-06,U00477,1000171,74.64
2020-01-28,U00127,1000049,34.14
2020-05-06,U00135,1000104,24.54
2020-02-01,U00154,1000059,67.35
2020-12-19,U00212,1000129,74.7
2020-11-26,U00336,1000101,78.45
2020-09-27,U00014,1000008,56.9
2020-11-11,U00363,1000181,89.34
2020-10-28,U00143,1000097,75.81
2020-01-05,U00453,1000167,13.43
2020-11-16,U00224,1000073,11.05
2020-05-07,U00019,1000077,24.54
2020-06-02,U00079,1000058,55.44
2020-06-02,U00083,1000041,81.62
2020-10-09,U00216,1000100,36.8
2020-08-25,U00172,1000186,86.98
2020-03-07,U00102,1000034,53.91
2020-03-20,U00406,1000059,5.88
2020-01-05,U00169,1000102,58.92
2020-02-07,U00104,1000002,26.59
2020-04-07,U00129,1000104,49.03
2020-02-24,U00354,1000031,68.01
2020-07-26,U00233,1000093,92.68
2020-01-15,U00438,1000109,18.35
2020-08-20,U00312,1000088,75.58
2020-06-08,U00460,1000191,10.33
2020-05-21,U00189,1000053,10.27
2020-03-08,U00376,1000148,57.28
2020-05-27,U00249,1000043,27.09
2020-04-09,U00366,1000033,9.39
2020-09-10,U00234,1000017,93.98
2020-10-26,U00379,1000197,6.54
2020-08-23,U00083,1000041,67.22
2020-03-10,U00026,1000095,10.5
2020-12-14,U00469,1000066,67.09
2020-09-15,U00373,1000198,95.09
2020-08-21,U00325,1000176,51.55
2020-05-14,U00054,1000159,78.95
2020-10-28,U00093,1000067,9.7
2020-06-21,U00277,1000058,55.46
2020-08-05,U00403,1000173,49.1
2020-03-11,U00258,1000016,21.91
2020-06-20,U00020,1000149,78.5
2020-06-13,U00201,1000194,55.17
2020-12-09,U00468,1000129,73.12
2020-03-08,U00248,1000063,63.96
2020-08-19,U00393,1000019,79.68
2020-02-05,U00043,1000022,97.06
2020-02-17,U00234,1000131,8.94
2020-12-12,U00352,1000141,44.1
2020-12-20,U00025,1000171,91.14
2020-02-15,U00437,1000012,86.12
2020-08-10,U00355,1000009,80.01
2020-04-20,U00077,1000090,14.74
2020-10-20,U00128,1000177,38.37
2020-10-11,U00376,1000195,15.28
2020-02-06,U00089,1000036,90.1
2020-07-24,U00130,1000063,25.71
2020-08-06,U00083,1000005,38.91
2020-05-05,U00073,1000028,40.31
2020-07-22,U00164,1000175,81.23
2020-10-21,U00195,1000049,90.42
2020-12-24,U00000,1000177,55.72
2020-04-07,U00499,1000074,32.68
2020-08-27,U00009,1000078,52.21
2020-09-16,U00260,1000153,59.53
2020-06-01,U00138,1000118,6.96
2020-03-01,U00440,1000095,62.7
2020-07-25,U00259,1000175,37.84
2020-10-25,U00447,1000080,22.81
2020-11-15,U00254,1000065,63.65
2020-03-13,U00218,1000162,66.85
2020-03-20,U00379,1000081,43.93
2020-05-06,U00231,1000127,49.57
2020-03-06,U00466,1000091,58.32
2020-01-14,U00041,1000102,37.83
2020-02-05,U00414,1000154,17.58
2020-11-12,U00293,1000185,92.18
2020-03-19,U00146,1000029,11.71
2020-07-07,U00021,1000038,60.59
2020-06-25,U00340,1000179,59.67
2020-04-14,U00125,1000118,67.83
2020-03-21,U00209,1000044,82.71
2020-12-10,U00340,1000195,94.67
2020-01-14,U00193,1000019,36.51
2020-05-20,U00263,1000006,65.75
2020-09-11,U00049,1000049,24.25
2020-02-08,U00335,1000137,76.47
2020-01-02,U00139,1000146,55.24
2020-04-23,U00438,1000040,11.04
2020-11-03,U00090,1000038,13.87
2020-03-26,U00039,1000095,75.42
2020-09-22,U00466,1000028,71.86
2020-09-05,U00445,1000111,56.08
2020-09-16,U00205,1000076,89.0
2020-02-25,U00298,1000028,54.9
2020-05-18,U00275,1000014,41.61
2020-05-25,U00068,1000172,5.09
2020-07-06,U00291,1000128,91.06
2020-08-15,U00326,1000134,50.16
2020-06-17,U00167,1000198,74.25
2020-07-21,U00205,1000072,93.9
2020-07-24,U00159,1000198,75.06
2020-10-14,U00370,1000033,25.46
2020-11-06,U00057,1000156,18.25
2020-07-26,U00074,1000045,12.06
